source,family,circuit_id,label,split,cosine_dist,l2_dist_norm,skg_norm,sg_norm,npz_path
netlists,LDO,2342,LDO/2342,train,0.41467051953077316,1.2878984212875366,24.543535232543945,9.962729454040527,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2342/comb_graph_gnn.npz
netlists,LDO,2343,LDO/2343,train,0.09926128387451172,0.6301150918006897,32.349342346191406,15.269224166870117,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2343/comb_graph_gnn.npz
netlists,LDO,2344,LDO/2344,train,0.3196640908718109,1.1307768821716309,45.1567268371582,13.230040550231934,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2344/comb_graph_gnn.npz
netlists,LDO,2345,LDO/2345,test,0.1364748179912567,0.7388501167297363,25.380062103271484,13.972124099731445,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2345/comb_graph_gnn.npz
netlists,LDO,2346,LDO/2346,train,0.12143605947494507,0.6969534158706665,44.40781021118164,16.296504974365234,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2346/comb_graph_gnn.npz
netlists,LDO,2347,LDO/2347,train,0.562442984431982,1.4999240636825562,36.10218048095703,9.39159870147705,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2347/comb_graph_gnn.npz
netlists,LDO,2348,LDO/2348,train,0.5036517949774861,1.4193686246871948,28.523996353149414,9.251904487609863,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2348/comb_graph_gnn.npz
netlists,LDO,2349,LDO/2349,train,0.27338024973869324,1.0457154512405396,32.26350402832031,13.280272483825684,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2349/comb_graph_gnn.npz
netlists,LDO,2350,LDO/2350,test,0.5057990988716483,1.4223910570144653,113.94630432128906,8.556901931762695,/home/karthik/sim_clean/AMS-opt/netlists/LDO/2350/comb_graph_gnn.npz
netlists,comparators,1045,comparators/1045,train,0.8171216249465942,1.807895541191101,37.76034927368164,13.617042541503906,/home/karthik/sim_clean/AMS-opt/netlists/comparators/1045/comb_graph_gnn.npz
netlists,comparators,1046,comparators/1046,test,0.6950410008430481,1.6673824787139893,44.27644348144531,11.524833679199219,/home/karthik/sim_clean/AMS-opt/netlists/comparators/1046/comb_graph_gnn.npz
netlists,comparators,1047,comparators/1047,train,0.010922521352767944,0.20902198553085327,12.741605758666992,10.630402565002441,/home/karthik/sim_clean/AMS-opt/netlists/comparators/1047/comb_graph_gnn.npz
netlists,comparators,1048,comparators/1048,train,0.013094067573547363,0.22885848581790924,12.155969619750977,11.678366661071777,/home/karthik/sim_clean/AMS-opt/netlists/comparators/1048/comb_graph_gnn.npz
netlists,comparators,1049,comparators/1049,train,0.06130033731460571,0.4951781928539276,12.370257377624512,20.727811813354492,/home/karthik/sim_clean/AMS-opt/netlists/comparators/1049/comb_graph_gnn.npz
netlists,comparators,1050,comparators/1050,train,0.06864428520202637,0.5240010619163513,13.360432624816895,12.539135932922363,/home/karthik/sim_clean/AMS-opt/netlists/comparators/1050/comb_graph_gnn.npz
netlists,comparators,1051,comparators/1051,train,0.84520623087883,1.8387019634246826,88.40825653076172,11.724742889404297,/home/karthik/sim_clean/AMS-opt/netlists/comparators/1051/comb_graph_gnn.npz
netlists,comparators,1053,comparators/1053,train,0.012973278760910034,0.22780029475688934,12.88623332977295,9.98935317993164,/home/karthik/sim_clean/AMS-opt/netlists/comparators/1053/comb_graph_gnn.npz
